"precision","recall","fscore","threshold","classifier","species"
1,0.333333333333333,0.5,0.91,"BirdNET","NSWO"
1,0.333333333333333,0.5,0.92,"BirdNET","NSWO"
1,0.333333333333333,0.5,0.93,"BirdNET","NSWO"
1,0.222222222222222,0.363636363636364,0.94,"BirdNET","NSWO"
1,0.111111111111111,0.2,0.95,"BirdNET","NSWO"
1,0.111111111111111,0.2,0.96,"BirdNET","NSWO"
1,0.111111111111111,0.2,0.97,"BirdNET","NSWO"
1,0.111111111111111,0.2,0.98,"BirdNET","NSWO"
NA,0,NA,0.99,"BirdNET","NSWO"
0.0625,0.333333333333333,0.105263157894737,0.01,"Perch","NSWO"
0.115384615384615,0.333333333333333,0.171428571428571,0.02,"Perch","NSWO"
0.157894736842105,0.333333333333333,0.214285714285714,0.03,"Perch","NSWO"
0.166666666666667,0.333333333333333,0.222222222222222,0.04,"Perch","NSWO"
0.1875,0.333333333333333,0.24,0.05,"Perch","NSWO"
0.2,0.333333333333333,0.25,0.06,"Perch","NSWO"
0.2,0.333333333333333,0.25,0.07,"Perch","NSWO"
0.2,0.333333333333333,0.25,0.08,"Perch","NSWO"
0.2,0.333333333333333,0.25,0.09,"Perch","NSWO"
0.214285714285714,0.333333333333333,0.260869565217391,0.1,"Perch","NSWO"
0.214285714285714,0.333333333333333,0.260869565217391,0.11,"Perch","NSWO"
0.214285714285714,0.333333333333333,0.260869565217391,0.12,"Perch","NSWO"
0.214285714285714,0.333333333333333,0.260869565217391,0.13,"Perch","NSWO"
0.214285714285714,0.333333333333333,0.260869565217391,0.14,"Perch","NSWO"
0.214285714285714,0.333333333333333,0.260869565217391,0.15,"Perch","NSWO"
0.214285714285714,0.333333333333333,0.260869565217391,0.16,"Perch","NSWO"
0.230769230769231,0.333333333333333,0.272727272727273,0.17,"Perch","NSWO"
0.230769230769231,0.333333333333333,0.272727272727273,0.18,"Perch","NSWO"
0.230769230769231,0.333333333333333,0.272727272727273,0.19,"Perch","NSWO"
0.230769230769231,0.333333333333333,0.272727272727273,0.2,"Perch","NSWO"
0.230769230769231,0.333333333333333,0.272727272727273,0.21,"Perch","NSWO"
0.230769230769231,0.333333333333333,0.272727272727273,0.22,"Perch","NSWO"
0.230769230769231,0.333333333333333,0.272727272727273,0.23,"Perch","NSWO"
0.230769230769231,0.333333333333333,0.272727272727273,0.24,"Perch","NSWO"
0.230769230769231,0.333333333333333,0.272727272727273,0.25,"Perch","NSWO"
0.230769230769231,0.333333333333333,0.272727272727273,0.26,"Perch","NSWO"
0.25,0.333333333333333,0.285714285714286,0.27,"Perch","NSWO"
0.25,0.333333333333333,0.285714285714286,0.28,"Perch","NSWO"
0.25,0.333333333333333,0.285714285714286,0.29,"Perch","NSWO"
0.25,0.333333333333333,0.285714285714286,0.3,"Perch","NSWO"
0.25,0.333333333333333,0.285714285714286,0.31,"Perch","NSWO"
0.25,0.333333333333333,0.285714285714286,0.32,"Perch","NSWO"
0.25,0.333333333333333,0.285714285714286,0.33,"Perch","NSWO"
0.25,0.333333333333333,0.285714285714286,0.34,"Perch","NSWO"
0.25,0.333333333333333,0.285714285714286,0.35,"Perch","NSWO"
0.25,0.333333333333333,0.285714285714286,0.36,"Perch","NSWO"
0.25,0.333333333333333,0.285714285714286,0.37,"Perch","NSWO"
0.25,0.333333333333333,0.285714285714286,0.38,"Perch","NSWO"
0.25,0.333333333333333,0.285714285714286,0.39,"Perch","NSWO"
0.272727272727273,0.333333333333333,0.3,0.4,"Perch","NSWO"
0.272727272727273,0.333333333333333,0.3,0.41,"Perch","NSWO"
0.272727272727273,0.333333333333333,0.3,0.42,"Perch","NSWO"
0.272727272727273,0.333333333333333,0.3,0.43,"Perch","NSWO"
0.272727272727273,0.333333333333333,0.3,0.44,"Perch","NSWO"
0.272727272727273,0.333333333333333,0.3,0.45,"Perch","NSWO"
0.272727272727273,0.333333333333333,0.3,0.46,"Perch","NSWO"
0.272727272727273,0.333333333333333,0.3,0.47,"Perch","NSWO"
0.272727272727273,0.333333333333333,0.3,0.48,"Perch","NSWO"
0.272727272727273,0.333333333333333,0.3,0.49,"Perch","NSWO"
0.272727272727273,0.333333333333333,0.3,0.5,"Perch","NSWO"
0.272727272727273,0.333333333333333,0.3,0.51,"Perch","NSWO"
0.272727272727273,0.333333333333333,0.3,0.52,"Perch","NSWO"
0.272727272727273,0.333333333333333,0.3,0.53,"Perch","NSWO"
0.272727272727273,0.333333333333333,0.3,0.54,"Perch","NSWO"
0.272727272727273,0.333333333333333,0.3,0.55,"Perch","NSWO"
0.2,0.222222222222222,0.210526315789474,0.56,"Perch","NSWO"
0.2,0.222222222222222,0.210526315789474,0.57,"Perch","NSWO"
0.2,0.222222222222222,0.210526315789474,0.58,"Perch","NSWO"
0.2,0.222222222222222,0.210526315789474,0.59,"Perch","NSWO"
0.2,0.222222222222222,0.210526315789474,0.6,"Perch","NSWO"
0.2,0.222222222222222,0.210526315789474,0.61,"Perch","NSWO"
0.222222222222222,0.222222222222222,0.222222222222222,0.62,"Perch","NSWO"
0.222222222222222,0.222222222222222,0.222222222222222,0.63,"Perch","NSWO"
0.222222222222222,0.222222222222222,0.222222222222222,0.64,"Perch","NSWO"
0.222222222222222,0.222222222222222,0.222222222222222,0.65,"Perch","NSWO"
0.222222222222222,0.222222222222222,0.222222222222222,0.66,"Perch","NSWO"
0.222222222222222,0.222222222222222,0.222222222222222,0.67,"Perch","NSWO"
0.222222222222222,0.222222222222222,0.222222222222222,0.68,"Perch","NSWO"
0.222222222222222,0.222222222222222,0.222222222222222,0.69,"Perch","NSWO"
0.222222222222222,0.222222222222222,0.222222222222222,0.7,"Perch","NSWO"
0.222222222222222,0.222222222222222,0.222222222222222,0.71,"Perch","NSWO"
0.222222222222222,0.222222222222222,0.222222222222222,0.72,"Perch","NSWO"
0.25,0.222222222222222,0.235294117647059,0.73,"Perch","NSWO"
0.285714285714286,0.222222222222222,0.25,0.74,"Perch","NSWO"
0.333333333333333,0.222222222222222,0.266666666666667,0.75,"Perch","NSWO"
0.333333333333333,0.222222222222222,0.266666666666667,0.76,"Perch","NSWO"
0.333333333333333,0.222222222222222,0.266666666666667,0.77,"Perch","NSWO"
0.333333333333333,0.222222222222222,0.266666666666667,0.78,"Perch","NSWO"
0.333333333333333,0.222222222222222,0.266666666666667,0.79,"Perch","NSWO"
0.333333333333333,0.222222222222222,0.266666666666667,0.8,"Perch","NSWO"
0.333333333333333,0.222222222222222,0.266666666666667,0.81,"Perch","NSWO"
0.25,0.111111111111111,0.153846153846154,0.82,"Perch","NSWO"
0.25,0.111111111111111,0.153846153846154,0.83,"Perch","NSWO"
0.25,0.111111111111111,0.153846153846154,0.84,"Perch","NSWO"
0.25,0.111111111111111,0.153846153846154,0.85,"Perch","NSWO"
0,0,NA,0.86,"Perch","NSWO"
0,0,NA,0.87,"Perch","NSWO"
0,0,NA,0.88,"Perch","NSWO"
0,0,NA,0.89,"Perch","NSWO"
0,0,NA,0.9,"Perch","NSWO"
0,0,NA,0.91,"Perch","NSWO"
0,0,NA,0.92,"Perch","NSWO"
0,0,NA,0.93,"Perch","NSWO"
0,0,NA,0.94,"Perch","NSWO"
0,0,NA,0.95,"Perch","NSWO"
0,0,NA,0.96,"Perch","NSWO"
0,0,NA,0.97,"Perch","NSWO"
0,0,NA,0.98,"Perch","NSWO"
0,0,NA,0.99,"Perch","NSWO"
0.0163934426229508,1,0.032258064516129,0.01,"HawkEars","OCWA"
0.0179910044977511,1,0.0353460972017673,0.02,"HawkEars","OCWA"
0.0213143872113677,1,0.0417391304347826,0.03,"HawkEars","OCWA"
0.0245901639344262,1,0.048,0.04,"HawkEars","OCWA"
0.028436018957346,1,0.0552995391705069,0.05,"HawkEars","OCWA"
0.0300546448087432,0.916666666666667,0.0582010582010582,0.06,"HawkEars","OCWA"
0.0329341317365269,0.916666666666667,0.0635838150289017,0.07,"HawkEars","OCWA"
0.0359477124183007,0.916666666666667,0.0691823899371069,0.08,"HawkEars","OCWA"
0.0381944444444444,0.916666666666667,0.0733333333333333,0.09,"HawkEars","OCWA"
0.0404411764705882,0.916666666666667,0.0774647887323944,0.1,"HawkEars","OCWA"
0.04296875,0.916666666666667,0.082089552238806,0.11,"HawkEars","OCWA"
0.0450819672131148,0.916666666666667,0.0859375,0.12,"HawkEars","OCWA"
0.0468085106382979,0.916666666666667,0.0890688259109312,0.13,"HawkEars","OCWA"
0.0491071428571429,0.916666666666667,0.0932203389830508,0.14,"HawkEars","OCWA"
0.0518867924528302,0.916666666666667,0.0982142857142857,0.15,"HawkEars","OCWA"
0.0544554455445545,0.916666666666667,0.102803738317757,0.16,"HawkEars","OCWA"
0.0575916230366492,0.916666666666667,0.108374384236453,0.17,"HawkEars","OCWA"
0.0611111111111111,0.916666666666667,0.114583333333333,0.18,"HawkEars","OCWA"
0.0635838150289017,0.916666666666667,0.118918918918919,0.19,"HawkEars","OCWA"
0.0666666666666667,0.916666666666667,0.124293785310734,0.2,"HawkEars","OCWA"
0.0580645161290323,0.75,0.107784431137725,0.21,"HawkEars","OCWA"
0.0588235294117647,0.75,0.109090909090909,0.22,"HawkEars","OCWA"
0.0612244897959184,0.75,0.113207547169811,0.23,"HawkEars","OCWA"
0.0647482014388489,0.75,0.119205298013245,0.24,"HawkEars","OCWA"
0.0661764705882353,0.75,0.121621621621622,0.25,"HawkEars","OCWA"
0.0671641791044776,0.75,0.123287671232877,0.26,"HawkEars","OCWA"
0.0703125,0.75,0.128571428571429,0.27,"HawkEars","OCWA"
0.0731707317073171,0.75,0.133333333333333,0.28,"HawkEars","OCWA"
0.0782608695652174,0.75,0.141732283464567,0.29,"HawkEars","OCWA"
0.0803571428571429,0.75,0.145161290322581,0.3,"HawkEars","OCWA"
0.0857142857142857,0.75,0.153846153846154,0.31,"HawkEars","OCWA"
0.087378640776699,0.75,0.156521739130435,0.32,"HawkEars","OCWA"
0.0816326530612245,0.666666666666667,0.145454545454545,0.33,"HawkEars","OCWA"
0.0833333333333333,0.666666666666667,0.148148148148148,0.34,"HawkEars","OCWA"
0.0851063829787234,0.666666666666667,0.150943396226415,0.35,"HawkEars","OCWA"
0.0898876404494382,0.666666666666667,0.158415841584158,0.36,"HawkEars","OCWA"
0.0963855421686747,0.666666666666667,0.168421052631579,0.37,"HawkEars","OCWA"
0.0987654320987654,0.666666666666667,0.172043010752688,0.38,"HawkEars","OCWA"
0.102564102564103,0.666666666666667,0.177777777777778,0.39,"HawkEars","OCWA"
0.106666666666667,0.666666666666667,0.183908045977011,0.4,"HawkEars","OCWA"
0.108108108108108,0.666666666666667,0.186046511627907,0.41,"HawkEars","OCWA"
0.111111111111111,0.666666666666667,0.19047619047619,0.42,"HawkEars","OCWA"
0.111111111111111,0.666666666666667,0.19047619047619,0.43,"HawkEars","OCWA"
0.114285714285714,0.666666666666667,0.195121951219512,0.44,"HawkEars","OCWA"
0.106060606060606,0.583333333333333,0.179487179487179,0.45,"HawkEars","OCWA"
0.112903225806452,0.583333333333333,0.189189189189189,0.46,"HawkEars","OCWA"
0.120689655172414,0.583333333333333,0.2,0.47,"HawkEars","OCWA"
0.12280701754386,0.583333333333333,0.202898550724638,0.48,"HawkEars","OCWA"
0.125,0.583333333333333,0.205882352941176,0.49,"HawkEars","OCWA"
0.132075471698113,0.583333333333333,0.215384615384615,0.5,"HawkEars","OCWA"
0.148936170212766,0.583333333333333,0.23728813559322,0.51,"HawkEars","OCWA"
0.148936170212766,0.583333333333333,0.23728813559322,0.52,"HawkEars","OCWA"
0.152173913043478,0.583333333333333,0.241379310344828,0.53,"HawkEars","OCWA"
0.162790697674419,0.583333333333333,0.254545454545455,0.54,"HawkEars","OCWA"
0.170731707317073,0.583333333333333,0.264150943396226,0.55,"HawkEars","OCWA"
0.179487179487179,0.583333333333333,0.274509803921569,0.56,"HawkEars","OCWA"
0.189189189189189,0.583333333333333,0.285714285714286,0.57,"HawkEars","OCWA"
0.176470588235294,0.5,0.260869565217391,0.58,"HawkEars","OCWA"
0.181818181818182,0.5,0.266666666666667,0.59,"HawkEars","OCWA"
0.193548387096774,0.5,0.27906976744186,0.6,"HawkEars","OCWA"
0.193548387096774,0.5,0.27906976744186,0.61,"HawkEars","OCWA"
0.172413793103448,0.416666666666667,0.24390243902439,0.62,"HawkEars","OCWA"
0.172413793103448,0.416666666666667,0.24390243902439,0.63,"HawkEars","OCWA"
0.185185185185185,0.416666666666667,0.256410256410256,0.64,"HawkEars","OCWA"
0.185185185185185,0.416666666666667,0.256410256410256,0.65,"HawkEars","OCWA"
0.185185185185185,0.416666666666667,0.256410256410256,0.66,"HawkEars","OCWA"
0.192307692307692,0.416666666666667,0.263157894736842,0.67,"HawkEars","OCWA"
0.227272727272727,0.416666666666667,0.294117647058824,0.68,"HawkEars","OCWA"
0.238095238095238,0.416666666666667,0.303030303030303,0.69,"HawkEars","OCWA"
0.263157894736842,0.416666666666667,0.32258064516129,0.7,"HawkEars","OCWA"
0.263157894736842,0.416666666666667,0.32258064516129,0.71,"HawkEars","OCWA"
0.263157894736842,0.416666666666667,0.32258064516129,0.72,"HawkEars","OCWA"
0.294117647058824,0.416666666666667,0.344827586206897,0.73,"HawkEars","OCWA"
0.3125,0.416666666666667,0.357142857142857,0.74,"HawkEars","OCWA"
0.3125,0.416666666666667,0.357142857142857,0.75,"HawkEars","OCWA"
0.333333333333333,0.416666666666667,0.37037037037037,0.76,"HawkEars","OCWA"
0.384615384615385,0.416666666666667,0.4,0.77,"HawkEars","OCWA"
0.416666666666667,0.416666666666667,0.416666666666667,0.78,"HawkEars","OCWA"
0.416666666666667,0.416666666666667,0.416666666666667,0.79,"HawkEars","OCWA"
0.454545454545455,0.416666666666667,0.434782608695652,0.8,"HawkEars","OCWA"
0.555555555555556,0.416666666666667,0.476190476190476,0.81,"HawkEars","OCWA"
0.625,0.416666666666667,0.5,0.82,"HawkEars","OCWA"
0.714285714285714,0.416666666666667,0.526315789473684,0.83,"HawkEars","OCWA"
0.714285714285714,0.416666666666667,0.526315789473684,0.84,"HawkEars","OCWA"
0.714285714285714,0.416666666666667,0.526315789473684,0.85,"HawkEars","OCWA"
0.714285714285714,0.416666666666667,0.526315789473684,0.86,"HawkEars","OCWA"
0.833333333333333,0.416666666666667,0.555555555555556,0.87,"HawkEars","OCWA"
0.833333333333333,0.416666666666667,0.555555555555556,0.88,"HawkEars","OCWA"
1,0.416666666666667,0.588235294117647,0.89,"HawkEars","OCWA"
1,0.333333333333333,0.5,0.9,"HawkEars","OCWA"
1,0.333333333333333,0.5,0.91,"HawkEars","OCWA"
1,0.333333333333333,0.5,0.92,"HawkEars","OCWA"
1,0.333333333333333,0.5,0.93,"HawkEars","OCWA"
1,0.25,0.4,0.94,"HawkEars","OCWA"
1,0.25,0.4,0.95,"HawkEars","OCWA"
NA,0,NA,0.96,"HawkEars","OCWA"
NA,0,NA,0.97,"HawkEars","OCWA"
NA,0,NA,0.98,"HawkEars","OCWA"
NA,0,NA,0.99,"HawkEars","OCWA"
0.0348101265822785,0.916666666666667,0.0670731707317073,0.01,"BirdNET","OCWA"
0.0494505494505494,0.75,0.0927835051546392,0.02,"BirdNET","OCWA"
0.072,0.75,0.131386861313869,0.03,"BirdNET","OCWA"
0.0975609756097561,0.666666666666667,0.170212765957447,0.04,"BirdNET","OCWA"
0.12280701754386,0.583333333333333,0.202898550724638,0.05,"BirdNET","OCWA"
0.162790697674419,0.583333333333333,0.254545454545455,0.06,"BirdNET","OCWA"
0.212121212121212,0.583333333333333,0.311111111111111,0.07,"BirdNET","OCWA"
0.269230769230769,0.583333333333333,0.368421052631579,0.08,"BirdNET","OCWA"
0.291666666666667,0.583333333333333,0.388888888888889,0.09,"BirdNET","OCWA"
0.35,0.583333333333333,0.4375,0.1,"BirdNET","OCWA"
0.4375,0.583333333333333,0.5,0.11,"BirdNET","OCWA"
0.466666666666667,0.583333333333333,0.518518518518519,0.12,"BirdNET","OCWA"
0.461538461538462,0.5,0.48,0.13,"BirdNET","OCWA"
0.5,0.5,0.5,0.14,"BirdNET","OCWA"
0.454545454545455,0.416666666666667,0.434782608695652,0.15,"BirdNET","OCWA"
0.555555555555556,0.416666666666667,0.476190476190476,0.16,"BirdNET","OCWA"
0.625,0.416666666666667,0.5,0.17,"BirdNET","OCWA"
0.714285714285714,0.416666666666667,0.526315789473684,0.18,"BirdNET","OCWA"
0.833333333333333,0.416666666666667,0.555555555555556,0.19,"BirdNET","OCWA"
0.8,0.333333333333333,0.470588235294118,0.2,"BirdNET","OCWA"
0.8,0.333333333333333,0.470588235294118,0.21,"BirdNET","OCWA"
0.8,0.333333333333333,0.470588235294118,0.22,"BirdNET","OCWA"
0.8,0.333333333333333,0.470588235294118,0.23,"BirdNET","OCWA"
0.8,0.333333333333333,0.470588235294118,0.24,"BirdNET","OCWA"
0.75,0.25,0.375,0.25,"BirdNET","OCWA"
0.75,0.25,0.375,0.26,"BirdNET","OCWA"
0.75,0.25,0.375,0.27,"BirdNET","OCWA"
0.75,0.25,0.375,0.28,"BirdNET","OCWA"
0.75,0.25,0.375,0.29,"BirdNET","OCWA"
1,0.25,0.4,0.3,"BirdNET","OCWA"
1,0.25,0.4,0.31,"BirdNET","OCWA"
1,0.25,0.4,0.32,"BirdNET","OCWA"
1,0.166666666666667,0.285714285714286,0.33,"BirdNET","OCWA"
1,0.166666666666667,0.285714285714286,0.34,"BirdNET","OCWA"
1,0.166666666666667,0.285714285714286,0.35,"BirdNET","OCWA"
1,0.166666666666667,0.285714285714286,0.36,"BirdNET","OCWA"
1,0.166666666666667,0.285714285714286,0.37,"BirdNET","OCWA"
1,0.166666666666667,0.285714285714286,0.38,"BirdNET","OCWA"
1,0.166666666666667,0.285714285714286,0.39,"BirdNET","OCWA"
1,0.166666666666667,0.285714285714286,0.4,"BirdNET","OCWA"
1,0.166666666666667,0.285714285714286,0.41,"BirdNET","OCWA"
1,0.166666666666667,0.285714285714286,0.42,"BirdNET","OCWA"
1,0.166666666666667,0.285714285714286,0.43,"BirdNET","OCWA"
1,0.166666666666667,0.285714285714286,0.44,"BirdNET","OCWA"
1,0.166666666666667,0.285714285714286,0.45,"BirdNET","OCWA"
1,0.166666666666667,0.285714285714286,0.46,"BirdNET","OCWA"
1,0.166666666666667,0.285714285714286,0.47,"BirdNET","OCWA"
1,0.166666666666667,0.285714285714286,0.48,"BirdNET","OCWA"
1,0.166666666666667,0.285714285714286,0.49,"BirdNET","OCWA"
1,0.166666666666667,0.285714285714286,0.5,"BirdNET","OCWA"
1,0.166666666666667,0.285714285714286,0.51,"BirdNET","OCWA"
1,0.166666666666667,0.285714285714286,0.52,"BirdNET","OCWA"
1,0.166666666666667,0.285714285714286,0.53,"BirdNET","OCWA"
1,0.166666666666667,0.285714285714286,0.54,"BirdNET","OCWA"
1,0.166666666666667,0.285714285714286,0.55,"BirdNET","OCWA"
1,0.166666666666667,0.285714285714286,0.56,"BirdNET","OCWA"
1,0.166666666666667,0.285714285714286,0.57,"BirdNET","OCWA"
1,0.166666666666667,0.285714285714286,0.58,"BirdNET","OCWA"
1,0.166666666666667,0.285714285714286,0.59,"BirdNET","OCWA"
1,0.166666666666667,0.285714285714286,0.6,"BirdNET","OCWA"
1,0.166666666666667,0.285714285714286,0.61,"BirdNET","OCWA"
1,0.166666666666667,0.285714285714286,0.62,"BirdNET","OCWA"
1,0.166666666666667,0.285714285714286,0.63,"BirdNET","OCWA"
1,0.166666666666667,0.285714285714286,0.64,"BirdNET","OCWA"
1,0.166666666666667,0.285714285714286,0.65,"BirdNET","OCWA"
1,0.166666666666667,0.285714285714286,0.66,"BirdNET","OCWA"
1,0.166666666666667,0.285714285714286,0.67,"BirdNET","OCWA"
1,0.166666666666667,0.285714285714286,0.68,"BirdNET","OCWA"
1,0.166666666666667,0.285714285714286,0.69,"BirdNET","OCWA"
1,0.166666666666667,0.285714285714286,0.7,"BirdNET","OCWA"
1,0.0833333333333333,0.153846153846154,0.71,"BirdNET","OCWA"
1,0.0833333333333333,0.153846153846154,0.72,"BirdNET","OCWA"
1,0.0833333333333333,0.153846153846154,0.73,"BirdNET","OCWA"
1,0.0833333333333333,0.153846153846154,0.74,"BirdNET","OCWA"
1,0.0833333333333333,0.153846153846154,0.75,"BirdNET","OCWA"
1,0.0833333333333333,0.153846153846154,0.76,"BirdNET","OCWA"
1,0.0833333333333333,0.153846153846154,0.77,"BirdNET","OCWA"
1,0.0833333333333333,0.153846153846154,0.78,"BirdNET","OCWA"
1,0.0833333333333333,0.153846153846154,0.79,"BirdNET","OCWA"
1,0.0833333333333333,0.153846153846154,0.8,"BirdNET","OCWA"
1,0.0833333333333333,0.153846153846154,0.81,"BirdNET","OCWA"
1,0.0833333333333333,0.153846153846154,0.82,"BirdNET","OCWA"
1,0.0833333333333333,0.153846153846154,0.83,"BirdNET","OCWA"
1,0.0833333333333333,0.153846153846154,0.84,"BirdNET","OCWA"
1,0.0833333333333333,0.153846153846154,0.85,"BirdNET","OCWA"
NA,0,NA,0.86,"BirdNET","OCWA"
NA,0,NA,0.87,"BirdNET","OCWA"
NA,0,NA,0.88,"BirdNET","OCWA"
NA,0,NA,0.89,"BirdNET","OCWA"
NA,0,NA,0.9,"BirdNET","OCWA"
NA,0,NA,0.91,"BirdNET","OCWA"
NA,0,NA,0.92,"BirdNET","OCWA"
NA,0,NA,0.93,"BirdNET","OCWA"
NA,0,NA,0.94,"BirdNET","OCWA"
NA,0,NA,0.95,"BirdNET","OCWA"
NA,0,NA,0.96,"BirdNET","OCWA"
NA,0,NA,0.97,"BirdNET","OCWA"
NA,0,NA,0.98,"BirdNET","OCWA"
NA,0,NA,0.99,"BirdNET","OCWA"
0.0583941605839416,0.666666666666667,0.10738255033557,0.01,"Perch","OCWA"
0.0833333333333333,0.5,0.142857142857143,0.02,"Perch","OCWA"
0.127659574468085,0.5,0.203389830508475,0.03,"Perch","OCWA"
0.15,0.5,0.230769230769231,0.04,"Perch","OCWA"
0.181818181818182,0.5,0.266666666666667,0.05,"Perch","OCWA"
0.222222222222222,0.5,0.307692307692308,0.06,"Perch","OCWA"
0.222222222222222,0.5,0.307692307692308,0.07,"Perch","OCWA"
0.208333333333333,0.416666666666667,0.277777777777778,0.08,"Perch","OCWA"
0.19047619047619,0.333333333333333,0.242424242424242,0.09,"Perch","OCWA"
0.2,0.333333333333333,0.25,0.1,"Perch","OCWA"
0.2,0.333333333333333,0.25,0.11,"Perch","OCWA"
0.25,0.333333333333333,0.285714285714286,0.12,"Perch","OCWA"
0.266666666666667,0.333333333333333,0.296296296296296,0.13,"Perch","OCWA"
0.266666666666667,0.333333333333333,0.296296296296296,0.14,"Perch","OCWA"
0.307692307692308,0.333333333333333,0.32,0.15,"Perch","OCWA"
0.307692307692308,0.333333333333333,0.32,0.16,"Perch","OCWA"
0.307692307692308,0.333333333333333,0.32,0.17,"Perch","OCWA"
0.307692307692308,0.333333333333333,0.32,0.18,"Perch","OCWA"
0.307692307692308,0.333333333333333,0.32,0.19,"Perch","OCWA"
0.307692307692308,0.333333333333333,0.32,0.2,"Perch","OCWA"
0.272727272727273,0.25,0.260869565217391,0.21,"Perch","OCWA"
0.272727272727273,0.25,0.260869565217391,0.22,"Perch","OCWA"
0.3,0.25,0.272727272727273,0.23,"Perch","OCWA"
0.3,0.25,0.272727272727273,0.24,"Perch","OCWA"
0.3,0.25,0.272727272727273,0.25,"Perch","OCWA"
0.3,0.25,0.272727272727273,0.26,"Perch","OCWA"
0.375,0.25,0.3,0.27,"Perch","OCWA"
0.375,0.25,0.3,0.28,"Perch","OCWA"
0.428571428571429,0.25,0.315789473684211,0.29,"Perch","OCWA"
0.428571428571429,0.25,0.315789473684211,0.3,"Perch","OCWA"
0.428571428571429,0.25,0.315789473684211,0.31,"Perch","OCWA"
0.428571428571429,0.25,0.315789473684211,0.32,"Perch","OCWA"
0.5,0.25,0.333333333333333,0.33,"Perch","OCWA"
0.5,0.25,0.333333333333333,0.34,"Perch","OCWA"
0.5,0.25,0.333333333333333,0.35,"Perch","OCWA"
0.5,0.25,0.333333333333333,0.36,"Perch","OCWA"
0.5,0.25,0.333333333333333,0.37,"Perch","OCWA"
0.5,0.25,0.333333333333333,0.38,"Perch","OCWA"
0.5,0.25,0.333333333333333,0.39,"Perch","OCWA"
0.75,0.25,0.375,0.4,"Perch","OCWA"
0.75,0.25,0.375,0.41,"Perch","OCWA"
0.75,0.25,0.375,0.42,"Perch","OCWA"
0.75,0.25,0.375,0.43,"Perch","OCWA"
0.75,0.25,0.375,0.44,"Perch","OCWA"
0.75,0.25,0.375,0.45,"Perch","OCWA"
0.75,0.25,0.375,0.46,"Perch","OCWA"
0.75,0.25,0.375,0.47,"Perch","OCWA"
0.75,0.25,0.375,0.48,"Perch","OCWA"
0.75,0.25,0.375,0.49,"Perch","OCWA"
0.75,0.25,0.375,0.5,"Perch","OCWA"
0.75,0.25,0.375,0.51,"Perch","OCWA"
0.75,0.25,0.375,0.52,"Perch","OCWA"
0.75,0.25,0.375,0.53,"Perch","OCWA"
0.75,0.25,0.375,0.54,"Perch","OCWA"
0.666666666666667,0.166666666666667,0.266666666666667,0.55,"Perch","OCWA"
0.666666666666667,0.166666666666667,0.266666666666667,0.56,"Perch","OCWA"
0.666666666666667,0.166666666666667,0.266666666666667,0.57,"Perch","OCWA"
0.666666666666667,0.166666666666667,0.266666666666667,0.58,"Perch","OCWA"
0.666666666666667,0.166666666666667,0.266666666666667,0.59,"Perch","OCWA"
0.666666666666667,0.166666666666667,0.266666666666667,0.6,"Perch","OCWA"
0.666666666666667,0.166666666666667,0.266666666666667,0.61,"Perch","OCWA"
0.666666666666667,0.166666666666667,0.266666666666667,0.62,"Perch","OCWA"
0.666666666666667,0.166666666666667,0.266666666666667,0.63,"Perch","OCWA"
0.666666666666667,0.166666666666667,0.266666666666667,0.64,"Perch","OCWA"
0.666666666666667,0.166666666666667,0.266666666666667,0.65,"Perch","OCWA"
0.666666666666667,0.166666666666667,0.266666666666667,0.66,"Perch","OCWA"
0.666666666666667,0.166666666666667,0.266666666666667,0.67,"Perch","OCWA"
0.666666666666667,0.166666666666667,0.266666666666667,0.68,"Perch","OCWA"
0.666666666666667,0.166666666666667,0.266666666666667,0.69,"Perch","OCWA"
0.666666666666667,0.166666666666667,0.266666666666667,0.7,"Perch","OCWA"
0.666666666666667,0.166666666666667,0.266666666666667,0.71,"Perch","OCWA"
0.666666666666667,0.166666666666667,0.266666666666667,0.72,"Perch","OCWA"
0.666666666666667,0.166666666666667,0.266666666666667,0.73,"Perch","OCWA"
0.666666666666667,0.166666666666667,0.266666666666667,0.74,"Perch","OCWA"
0.666666666666667,0.166666666666667,0.266666666666667,0.75,"Perch","OCWA"
0.666666666666667,0.166666666666667,0.266666666666667,0.76,"Perch","OCWA"
0.666666666666667,0.166666666666667,0.266666666666667,0.77,"Perch","OCWA"
0.666666666666667,0.166666666666667,0.266666666666667,0.78,"Perch","OCWA"
0.666666666666667,0.166666666666667,0.266666666666667,0.79,"Perch","OCWA"
0.666666666666667,0.166666666666667,0.266666666666667,0.8,"Perch","OCWA"
0.666666666666667,0.166666666666667,0.266666666666667,0.81,"Perch","OCWA"
0.666666666666667,0.166666666666667,0.266666666666667,0.82,"Perch","OCWA"
0.5,0.0833333333333333,0.142857142857143,0.83,"Perch","OCWA"
0.5,0.0833333333333333,0.142857142857143,0.84,"Perch","OCWA"
0.5,0.0833333333333333,0.142857142857143,0.85,"Perch","OCWA"
0.5,0.0833333333333333,0.142857142857143,0.86,"Perch","OCWA"
0.5,0.0833333333333333,0.142857142857143,0.87,"Perch","OCWA"
0.5,0.0833333333333333,0.142857142857143,0.88,"Perch","OCWA"
0.5,0.0833333333333333,0.142857142857143,0.89,"Perch","OCWA"
